##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
positive regulation of seed germination	Gene Ontology	GO:0010030	13	61	0.117064735215	0.98893381094	Barthea24356|Barthea12513|Barthea19520|Barthea21553|Barthea17570|Barthea29230|Barthea39206|Barthea24357|Barthea29416|Barthea46298|Barthea44559|Barthea37829|Barthea17455	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010030
transmembrane transport	Gene Ontology	GO:0055085	119	752	0.119100802758	0.98893381094	Barthea07338|Barthea45063|Barthea13940|Barthea16922|Barthea13817|Barthea25115|Barthea29411|Barthea29413|Barthea41097|Barthea22574|Barthea42878|Barthea29245|Barthea12169|Barthea33466|Barthea01780|Barthea20027|Barthea26724|Barthea05696|Barthea37829|Barthea17599|Barthea36490|Barthea18820|Barthea37888|Barthea13426|Barthea42869|Barthea29250|Barthea07724|Barthea32024|Barthea21377|Barthea20817|Barthea37817|Barthea24925|Barthea13718|Barthea30595|Barthea39462|Barthea07061|Barthea42294|Barthea11971|Barthea36399|Barthea19429|Barthea06943|Barthea29300|Barthea31852|Barthea28886|Barthea41196|Barthea36470|Barthea41439|Barthea45079|Barthea35200|Barthea09620|Barthea25887|Barthea09627|Barthea37815|Barthea28863|Barthea35309|Barthea02733|Barthea46378|Barthea11980|Barthea10025|Barthea46377|Barthea38982|Barthea38251|Barthea24780|Barthea43027|Barthea18733|Barthea25635|Barthea42928|Barthea41506|Barthea09985|Barthea39557|Barthea37993|Barthea13981|Barthea44717|Barthea44559|Barthea02167|Barthea42931|Barthea42930|Barthea17771|Barthea27108|Barthea19779|Barthea27795|Barthea42713|Barthea37608|Barthea12192|Barthea46358|Barthea22622|Barthea41768|Barthea27971|Barthea44089|Barthea29106|Barthea19570|Barthea24416|Barthea25308|Barthea25304|Barthea25307|Barthea01469|Barthea08741|Barthea10329|Barthea19596|Barthea22695|Barthea39536|Barthea29331|Barthea22969|Barthea13759|Barthea26971|Barthea46041|Barthea42815|Barthea35594|Barthea36321|Barthea43376|Barthea21468|Barthea22569|Barthea21463|Barthea22561|Barthea29404|Barthea21192|Barthea25160|Barthea20839|Barthea28933	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0055085
regulation of flower development	Gene Ontology	GO:0009909	34	191	0.119578936975	0.98893381094	Barthea42883|Barthea16828|Barthea41027|Barthea31857|Barthea08213|Barthea07777|Barthea35791|Barthea05131|Barthea24524|Barthea45974|Barthea44424|Barthea44681|Barthea35368|Barthea38782|Barthea15217|Barthea27574|Barthea36329|Barthea26988|Barthea42895|Barthea33830|Barthea39526|Barthea29591|Barthea20988|Barthea35387|Barthea18559|Barthea33576|Barthea11759|Barthea20011|Barthea22594|Barthea19454|Barthea01793|Barthea35352|Barthea22317|Barthea36313	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009909
MAPK cascade	Gene Ontology	GO:0000165	6	22	0.12137892233	0.98893381094	Barthea19074|Barthea25056|Barthea29141|Barthea10496|Barthea10500|Barthea19041	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000165
alpha-mannosidase activity	Gene Ontology	GO:0004559	6	22	0.12137892233	0.98893381094	Barthea19693|Barthea20580|Barthea39535|Barthea22451|Barthea19692|Barthea35839	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004559
promoter-specific chromatin binding	Gene Ontology	GO:1990841	6	22	0.12137892233	0.98893381094	Barthea25043|Barthea13625|Barthea14423|Barthea15017|Barthea22744|Barthea19642	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1990841
anion:anion antiporter activity	Gene Ontology	GO:0015301	8	33	0.123784234143	0.98893381094	Barthea38579|Barthea07604|Barthea19589|Barthea19599|Barthea35192|Barthea38021|Barthea20810|Barthea40123	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015301
negative regulation of transcription, DNA-templated	Gene Ontology	GO:0045892	71	433	0.123964370912	0.98893381094	Barthea13014|Barthea01123|Barthea22691|Barthea42883|Barthea01150|Barthea02332|Barthea17255|Barthea11997|Barthea31891|Barthea26287|Barthea43914|Barthea43319|Barthea04416|Barthea12141|Barthea34873|Barthea01995|Barthea41888|Barthea29418|Barthea44633|Barthea35418|Barthea25239|Barthea20713|Barthea29229|Barthea29302|Barthea42870|Barthea38308|Barthea32409|Barthea17385|Barthea28770|Barthea27141|Barthea06524|Barthea13939|Barthea19716|Barthea19564|Barthea42406|Barthea46140|Barthea37516|Barthea20796|Barthea06364|Barthea28123|Barthea04486|Barthea38322|Barthea43401|Barthea25044|Barthea09425|Barthea22950|Barthea13004|Barthea29293|Barthea19703|Barthea07119|Barthea42024|Barthea19005|Barthea38728|Barthea19127|Barthea44873|Barthea13328|Barthea20831|Barthea46131|Barthea20674|Barthea10717|Barthea39509|Barthea37805|Barthea08982|Barthea22894|Barthea22594|Barthea19454|Barthea25433|Barthea35352|Barthea25303|Barthea36588|Barthea27056	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0045892
detection of hypoxia	Gene Ontology	GO:0070483	4	12	0.124442746831	0.98893381094	Barthea19834|Barthea20596|Barthea22990|Barthea11141	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0070483
glucokinase activity	Gene Ontology	GO:0004340	4	12	0.124442746831	0.98893381094	Barthea05386|Barthea22684|Barthea10555|Barthea36669	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004340
3-chloroallyl aldehyde dehydrogenase activity	Gene Ontology	GO:0004028	4	12	0.124442746831	0.98893381094	Barthea46323|Barthea06273|Barthea40961|Barthea29164	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004028
photosynthesis, light harvesting	Gene Ontology	GO:0009765	4	12	0.124442746831	0.98893381094	Barthea40043|Barthea24891|Barthea17342|Barthea12253	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009765
regulation of anthocyanin metabolic process	Gene Ontology	GO:0031537	4	12	0.124442746831	0.98893381094	Barthea13613|Barthea46079|Barthea23086|Barthea41063	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031537
cysteine dioxygenase activity	Gene Ontology	GO:0017172	4	12	0.124442746831	0.98893381094	Barthea19834|Barthea20596|Barthea22990|Barthea11141	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0017172
GTP biosynthetic process	Gene Ontology	GO:0006183	4	12	0.124442746831	0.98893381094	Barthea21927|Barthea09289|Barthea09298|Barthea26795	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006183
double-stranded telomeric DNA binding	Gene Ontology	GO:0003691	4	12	0.124442746831	0.98893381094	Barthea43433|Barthea14423|Barthea25343|Barthea13475	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003691
histone H3-K9 methylation	Gene Ontology	GO:0051567	4	12	0.124442746831	0.98893381094	Barthea21077|Barthea31713|Barthea36977|Barthea05899	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051567
positive regulation of long-day photoperiodism, flowering	Gene Ontology	GO:0048578	4	12	0.124442746831	0.98893381094	Barthea35016|Barthea27126|Barthea08878|Barthea25234	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0048578
pectin acetylesterase activity	Gene Ontology	GO:0052793	5	17	0.124715655928	0.98893381094	Barthea21073|Barthea39903|Barthea10370|Barthea20761|Barthea08695	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0052793
glucose 6-phosphate metabolic process	Gene Ontology	GO:0051156	5	17	0.124715655928	0.98893381094	Barthea28719|Barthea05386|Barthea22684|Barthea10555|Barthea36669	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051156
isoleucine biosynthetic process	Gene Ontology	GO:0009097	5	17	0.124715655928	0.98893381094	Barthea00828|Barthea09280|Barthea14090|Barthea32967|Barthea17167	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009097
UV protection	Gene Ontology	GO:0009650	5	17	0.124715655928	0.98893381094	Barthea29253|Barthea46199|Barthea35017|Barthea35018|Barthea07448	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009650
lead ion transport	Gene Ontology	GO:0015692	5	17	0.124715655928	0.98893381094	Barthea17771|Barthea19429|Barthea22574|Barthea39462|Barthea22569	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015692
regulation of anthocyanin biosynthetic process	Gene Ontology	GO:0031540	7	28	0.131002245347	0.98893381094	Barthea27126|Barthea11742|Barthea22508|Barthea16966|Barthea29011|Barthea19645|Barthea29014	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031540
response to herbicide	Gene Ontology	GO:0009635	7	28	0.131002245347	0.98893381094	Barthea12041|Barthea12051|Barthea12043|Barthea16399|Barthea12039|Barthea11726|Barthea11730	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009635
double-stranded RNA binding	Gene Ontology	GO:0003725	7	28	0.131002245347	0.98893381094	Barthea39507|Barthea08606|Barthea07617|Barthea34936|Barthea19418|Barthea09125|Barthea07369	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003725
negative regulation of ethylene-activated signaling pathway	Gene Ontology	GO:0010105	10	45	0.13217610788	0.98893381094	Barthea16917|Barthea17034|Barthea07618|Barthea02332|Barthea13004|Barthea04416|Barthea35116|Barthea07741|Barthea07742|Barthea38696	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010105
response to UV-B	Gene Ontology	GO:0010224	34	194	0.13587723944	0.98893381094	Barthea35198|Barthea20955|Barthea26992|Barthea17354|Barthea16966|Barthea30091|Barthea07517|Barthea40912|Barthea29418|Barthea27651|Barthea37967|Barthea46266|Barthea11742|Barthea41900|Barthea24874|Barthea21025|Barthea31938|Barthea38181|Barthea33422|Barthea20067|Barthea40607|Barthea20961|Barthea00569|Barthea10555|Barthea29229|Barthea12194|Barthea28508|Barthea21011|Barthea12174|Barthea18771|Barthea18135|Barthea21018|Barthea41363|Barthea03672	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010224
copper ion transmembrane transporter activity	Gene Ontology	GO:0005375	6	23	0.138005348112	0.98893381094	Barthea35485|Barthea12298|Barthea35452|Barthea18921|Barthea46076|Barthea25589	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005375
negative regulation of gene expression	Gene Ontology	GO:0010629	6	23	0.138005348112	0.98893381094	Barthea09087|Barthea37806|Barthea09660|Barthea21331|Barthea24154|Barthea08290	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010629
secretion by cell	Gene Ontology	GO:0032940	6	23	0.138005348112	0.98893381094	Barthea08212|Barthea19267|Barthea35790|Barthea07715|Barthea03844|Barthea29584	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032940
UDP-galactose transmembrane transporter activity	Gene Ontology	GO:0005459	6	23	0.138005348112	0.98893381094	Barthea35958|Barthea12192|Barthea35299|Barthea13892|Barthea38142|Barthea32566	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005459
endosome	Gene Ontology	GO:0005768	107	679	0.141336976983	0.98893381094	Barthea35199|Barthea17457|Barthea17356|Barthea17354|Barthea10382|Barthea17050|Barthea12485|Barthea03855|Barthea38181|Barthea31101|Barthea13774|Barthea40718|Barthea33856|Barthea13804|Barthea39840|Barthea20760|Barthea44907|Barthea33289|Barthea36997|Barthea35170|Barthea40639|Barthea29141|Barthea20580|Barthea10112|Barthea18135|Barthea10369|Barthea43299|Barthea07655|Barthea21124|Barthea09481|Barthea41221|Barthea13492|Barthea20779|Barthea21113|Barthea08825|Barthea46296|Barthea45304|Barthea11689|Barthea08490|Barthea24652|Barthea39313|Barthea39546|Barthea02434|Barthea29526|Barthea22726|Barthea34889|Barthea38701|Barthea32954|Barthea19252|Barthea35051|Barthea21104|Barthea21101|Barthea26992|Barthea10222|Barthea09639|Barthea20859|Barthea05316|Barthea15775|Barthea21139|Barthea29584|Barthea11848|Barthea12194|Barthea12174|Barthea46197|Barthea44930|Barthea27368|Barthea46295|Barthea21123|Barthea27079|Barthea21129|Barthea08408|Barthea39535|Barthea39425|Barthea10158|Barthea10159|Barthea37907|Barthea27809|Barthea28694|Barthea11835|Barthea07613|Barthea41239|Barthea21155|Barthea28929|Barthea19619|Barthea27161|Barthea40607|Barthea35127|Barthea26644|Barthea25192|Barthea14131|Barthea29734|Barthea17185|Barthea31809|Barthea45029|Barthea07501|Barthea35839|Barthea07744|Barthea07508|Barthea12171|Barthea33575|Barthea29336|Barthea07582|Barthea46136|Barthea21145|Barthea22451|Barthea41363|Barthea09342	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005768
regulation of stomatal movement	Gene Ontology	GO:0010119	29	163	0.141679820468	0.98893381094	Barthea10220|Barthea01757|Barthea13631|Barthea25493|Barthea13056|Barthea24983|Barthea24339|Barthea25073|Barthea39480|Barthea21366|Barthea21150|Barthea45670|Barthea21111|Barthea13973|Barthea35301|Barthea29098|Barthea36329|Barthea31734|Barthea42067|Barthea24723|Barthea38696|Barthea09692|Barthea31849|Barthea39905|Barthea27673|Barthea46391|Barthea46070|Barthea36313|Barthea35333	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010119
proanthocyanidin biosynthetic process	Gene Ontology	GO:0010023	5	18	0.144109568211	0.98893381094	Barthea22116|Barthea22191|Barthea25512|Barthea07884|Barthea18940	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010023
ATP citrate synthase activity	Gene Ontology	GO:0003878	3	8	0.144389919132	0.98893381094	Barthea13639|Barthea41102|Barthea26619	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003878
L-alanine transmembrane transporter activity	Gene Ontology	GO:0015180	3	8	0.144389919132	0.98893381094	Barthea10025|Barthea27795|Barthea45063	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015180
nectary development	Gene Ontology	GO:0010254	3	8	0.144389919132	0.98893381094	Barthea25955|Barthea13822|Barthea41281	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010254
(+)-abscisic acid D-glucopyranosyl ester transmembrane transporter activity	Gene Ontology	GO:1902417	3	8	0.144389919132	0.98893381094	Barthea25308|Barthea25304|Barthea25307	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1902417
2-alkenal reductase (NADP+) activity	Gene Ontology	GO:0035798	3	8	0.144389919132	0.98893381094	Barthea24532|Barthea37786|Barthea42864	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0035798
hexose metabolic process	Gene Ontology	GO:0019318	3	8	0.144389919132	0.98893381094	Barthea05386|Barthea10555|Barthea36669	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019318
protein body	Gene Ontology	GO:0042735	3	8	0.144389919132	0.98893381094	Barthea13822|Barthea09066|Barthea41281	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0042735
long-distance posttranscriptional gene silencing	Gene Ontology	GO:0010495	3	8	0.144389919132	0.98893381094	Barthea21077|Barthea04231|Barthea05899	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0010495
tRNA wobble position uridine thiolation	Gene Ontology	GO:0002143	3	8	0.144389919132	0.98893381094	Barthea24390|Barthea24385|Barthea02258	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002143
oxaloacetate metabolic process	Gene Ontology	GO:0006107	3	8	0.144389919132	0.98893381094	Barthea18936|Barthea20785|Barthea27019	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006107
citrate lyase complex	Gene Ontology	GO:0009346	3	8	0.144389919132	0.98893381094	Barthea13639|Barthea41102|Barthea26619	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009346
cellularization	Gene Ontology	GO:0007349	3	8	0.144389919132	0.98893381094	Barthea21028|Barthea20992|Barthea30086	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007349
regulation of response to DNA damage stimulus	Gene Ontology	GO:2001020	3	8	0.144389919132	0.98893381094	Barthea42745|Barthea29375|Barthea06802	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:2001020
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	Gene Ontology	GO:0016810	3	8	0.144389919132	0.98893381094	Barthea41179|Barthea13740|Barthea36733	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016810
indole-3-butyrate beta-glucosyltransferase activity	Gene Ontology	GO:0052638	3	8	0.144389919132	0.98893381094	Barthea17363|Barthea11874|Barthea35439	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0052638
(+)-abscisic acid D-glucopyranosyl ester transmembrane transport	Gene Ontology	GO:1902418	3	8	0.144389919132	0.98893381094	Barthea25308|Barthea25304|Barthea25307	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:1902418
borate transmembrane transport	Gene Ontology	GO:0035445	3	8	0.144389919132	0.98893381094	Barthea19599|Barthea35192|Barthea40123	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0035445
phyllotactic patterning	Gene Ontology	GO:0060771	3	8	0.144389919132	0.98893381094	Barthea34880|Barthea35272|Barthea35267	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0060771
nitric oxide biosynthetic process	Gene Ontology	GO:0006809	3	8	0.144389919132	0.98893381094	Barthea36198|Barthea46345|Barthea24221	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006809
oxidation-reduction process	Gene Ontology	GO:0055114	138	890	0.144402959411	0.98893381094	Barthea25340|Barthea04844|Barthea12651|Barthea37141|Barthea43876|Barthea14328|Barthea19834|Barthea28737|Barthea09742|Barthea21065|Barthea01783|Barthea26521|Barthea32967|Barthea27222|Barthea17109|Barthea02171|Barthea33972|Barthea08670|Barthea22262|Barthea29153|Barthea13707|Barthea24321|Barthea31822|Barthea22704|Barthea46316|Barthea12493|Barthea25232|Barthea12496|Barthea09248|Barthea19785|Barthea19431|Barthea12498|Barthea42864|Barthea27034|Barthea34415|Barthea37672|Barthea16166|Barthea25698|Barthea41441|Barthea17680|Barthea44716|Barthea08757|Barthea07395|Barthea19585|Barthea21592|Barthea21610|Barthea21595|Barthea14097|Barthea19712|Barthea27043|Barthea13888|Barthea29175|Barthea35146|Barthea20596|Barthea40101|Barthea38788|Barthea10759|Barthea10265|Barthea24942|Barthea24943|Barthea12039|Barthea20742|Barthea19093|Barthea24532|Barthea21587|Barthea21585|Barthea21584|Barthea21588|Barthea14381|Barthea25435|Barthea14382|Barthea30175|Barthea43737|Barthea36602|Barthea27568|Barthea10347|Barthea42887|Barthea39245|Barthea22825|Barthea27869|Barthea44803|Barthea29519|Barthea12041|Barthea12043|Barthea34700|Barthea44094|Barthea21596|Barthea24386|Barthea11726|Barthea39460|Barthea37786|Barthea23132|Barthea23133|Barthea37822|Barthea23056|Barthea25277|Barthea25271|Barthea25270|Barthea19586|Barthea41275|Barthea30082|Barthea31943|Barthea36917|Barthea37857|Barthea12051|Barthea10733|Barthea31195|Barthea22990|Barthea11730|Barthea29590|Barthea10362|Barthea09451|Barthea25204|Barthea06440|Barthea34699|Barthea04248|Barthea40912|Barthea10401|Barthea26788|Barthea46328|Barthea01578|Barthea44988|Barthea07827|Barthea37928|Barthea07829|Barthea00542|Barthea40704|Barthea29521|Barthea29520|Barthea41317|Barthea36240|Barthea39747|Barthea19725|Barthea10396|Barthea27128|Barthea38590|Barthea07830|Barthea11141	http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0055114
