			Million years bins:
Rname	Rclass	Rfam	[0;0.3[	[0.3;0.6[	[0.6;0.9[	[0.9;1.2[	[1.2;1.5[	[1.5;1.8[	[1.8;2.1[	[2.1;2.4[	[2.4;2.7[	[2.7;3[	[3;3.3[	[3.3;3.6[	[3.6;3.9[	[3.9;4.2[	[4.2;4.5[	[4.5;4.8[	[4.8;5.1[	[5.1;5.4[	[5.4;5.7[	[5.7;6[	[6;6.3[	[6.3;6.6[	[6.6;6.9[	[6.9;7.2[	[7.2;7.5[	[7.5;7.8[	[7.8;8.1[	[8.1;8.4[	[8.4;8.7[	[8.7;9[	[9;9.3[	[9.3;9.6[	[9.6;9.9[	[9.9;10.2[	[10.2;10.5[	[10.5;10.8[	[10.8;11.1[	[11.1;11.4[	[11.4;11.7[	[11.7;12[	[12;12.3[	[12.3;12.6[	[12.6;12.9[	[12.9;13.2[	[13.2;13.5[	[13.5;13.8[	[13.8;14.1[	[14.1;14.4[	[14.4;14.7[	[14.7;15[	[15;15.3[	[15.3;15.6[	[15.6;15.9[	[15.9;16.2[	[16.2;16.5[	[16.5;16.8[	[16.8;17.1[	[17.1;17.4[	[17.4;17.7[	[17.7;18[	[18;18.3[	[18.3;18.6[	[18.6;18.9[	[18.9;19.2[	[19.2;19.5[	[19.5;19.8[	[19.8;20.1[	[20.1;20.4[	[20.4;20.7[	[20.7;21[	[21;21.3[	[21.3;21.6[	[21.6;21.9[	[21.9;22.2[	[22.2;22.5[	[22.5;22.8[	[22.8;23.1[	[23.1;23.4[	[23.4;23.7[	[23.7;24[	[24;24.3[	[24.3;24.6[	[24.6;24.9[	[24.9;25.2[	[25.2;25.5[	[25.5;25.8[	[25.8;26.1[	[26.1;26.4[	[26.4;26.7[	[26.7;27[	[27;27.3[	[27.3;27.6[	[27.6;27.9[	[27.9;28.2[	[28.2;28.5[	[28.5;28.8[	[28.8;29.1[	[29.1;29.4[	[29.4;29.7[	[29.7;30[
TE_00000153	DNA	DTM	0	0	0	0	0	0	0	0	0	269	344	197	654	353	86	785	896	576	106	779	102	281	589	451	512	463	526	339	543	85	165	73	0	0	0	260	354	354	86	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000603	DNA	DTC	1079	0	0	0	0	0	0	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	274	0	0	338	0	360	152	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000312	DNA	DTM	272	259	0	0	0	50	0	0	0	253	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000369	DNA	DTC	2793	425	0	0	0	83	0	0	0	0	0	176	62	421	0	0	446	109	0	797	256	0	231	936	2864	2421	2484	7635	16395	13324	23017	16589	12864	6538	8194	5028	2683	2973	2924	218	15	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000859_LTR	LTR	Gypsy	393	0	394	0	392	0	0	0	382	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000611	DNA	DTM	2239	0	0	0	0	0	0	0	0	0	185	0	1807	6205	3058	0	851	0	0	0	0	0	0	0	0	397	0	74	71	745	526	3691	2672	10853	18593	26220	43681	75123	40200	51841	35398	32289	22096	6561	7177	5780	735	3605	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000049	Unknown	Unknown	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	214	200	523	1053	465	1582	649	1306	509	761	640	167	631	96	56	82	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000559_INT	LTR	Gypsy	1995	0	0	225	0	0	0	0	0	0	0	1202	3566	2634	4990	6292	5303	2973	5545	3361	6287	1273	2792	1597	452	417	1338	215	397	0	0	0	202	0	0	0	0	0	129	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000756_LTR	LTR	Gypsy	405	405	395	0	405	0	314	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	523	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000182	LINE	unknown	0	0	97	194	0	1336	0	0	258	0	0	622	624	132	270	83	336	530	665	0	834	878	644	450	197	596	759	506	83	80	0	53	262	131	230	0	208	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000607	MITE	DTM	174	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000674_LTR	LTR	Gypsy	7615	0	7974	2255	8998	13798	0	3502	2512	8046	6991	4921	8908	1984	4772	1933	12164	8616	6546	8471	26319	20953	17643	15694	7805	4895	2549	2677	2763	2952	1258	1310	1048	1759	794	529	293	200	26	1313	111	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000258	LTR	unknown	6752	2305	0	0	0	0	0	0	44	0	0	90	92	411	182	0	1017	511	479	1384	522	785	1894	2687	3361	7822	3318	4996	1586	4405	675	966	1596	385	1309	474	113	21	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000854	DNA	DTA	807	0	0	0	0	0	0	129	0	993	384	445	530	899	0	243	276	405	15	0	0	0	305	0	191	109	0	0	0	181	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001068	MITE	DTM	460	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000133	Unknown	Unknown	0	0	0	0	0	0	0	0	0	103	0	78	0	106	2533	833	250	709	2026	3188	1042	1964	3536	3741	3126	203	1371	4890	832	1019	823	1072	1371	505	747	3283	2610	1756	2361	989	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000724_INT	LTR	Copia	4614	0	0	4612	0	1202	3334	4610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	934	0	0	16218	4404	4588	10403	67	86	1636	2945	1936	2122	723	845	1768	700	799	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001067_INT	LTR	Gypsy	1808	0	0	0	0	0	0	0	0	0	0	0	0	1813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000504	MITE	DTM	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000429	DNA	DTM	1385	79	0	0	0	0	0	0	0	0	0	34	37	0	52	0	203	85	298	192	115	7	32	0	0	0	0	162	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000672	DNA	DTM	453	0	0	0	0	0	61	310	0	200	262	0	0	415	97	156	359	69	17	8	9	27	0	46	68	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000465	DNA	DTC	632	0	0	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	282	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000503	DNA	DTM	2404	0	232	41	356	348	62	470	140	380	251	81	143	239	298	488	1040	749	887	575	546	537	307	531	711	410	1243	558	373	796	259	930	955	1293	700	846	928	1172	374	255	172	77	0	104	0	100	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000100	Unknown	Unknown	0	0	0	405	65	790	195	229	338	71	273	454	155	0	64	61	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000973	DNA	DTM	3089	0	0	0	0	0	499	462	0	133	0	78	192	62	514	50	68	103	106	435	0	0	302	0	196	0	0	35	0	160	203	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000991_INT	LTR	Gypsy	3191	0	0	0	0	0	457	1825	1553	2871	1570	4450	5674	2943	1942	4437	862	0	35	0	0	628	0	0	1494	2204	795	0	123	317	2606	235	1227	6800	5560	9088	6606	11670	10928	7129	12548	2412	2659	2098	692	676	212	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000467	DNA	DTM	2124	0	127	115	0	46	0	413	0	354	416	86	609	160	222	68	646	74	411	0	0	0	136	168	0	876	0	125	0	57	142	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000556_INT	LTR	Gypsy	4817	0	0	1321	5461	27565	26495	19191	4453	11844	13619	0	7826	1958	10914	12894	21057	7603	13459	15596	13976	11960	24995	3424	13680	0	3746	8562	1929	2185	2130	15599	18370	36232	35464	20459	28680	12941	12110	7740	8482	8104	3632	5457	4787	3961	3835	1368	959	1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000633	MITE	DTH	185	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	113	3	0	62	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000204	Unknown	Unknown	318	324	3197	950	0	445	681	365	121	192	778	369	0	115	0	276	209	0	156	270	0	52	0	0	62	121	1452	246	186	23	303	153	277	195	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000440	DNA	DTM	3145	85	415	292	645	109	637	0	464	1141	928	208	0	11	582	419	132	74	61	111	159	310	52	140	29	210	387	74	0	113	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000353	DNA	DTT	1232	455	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000835_LTR	LTR	Gypsy	364	75	0	550	237	762	1658	4920	10053	6219	4678	4113	2784	4868	7921	7909	8889	8289	11597	7328	6555	10588	8538	7562	8452	11692	21774	24363	30121	24317	23673	10480	14302	9467	4237	2333	2217	705	1251	38	134	0	0	303	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000798_INT	LTR	Copia	1756	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000058	Unknown	Unknown	26	0	0	0	682	0	340	342	341	352	1513	157	537	219	646	391	856	951	684	1299	909	944	566	336	125	393	340	0	118	84	107	0	211	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000050	Unknown	Unknown	0	0	319	41	1296	1037	1683	1781	1313	847	170	17	17	17	0	104	0	0	84	99	84	159	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000647_INT	LTR	Copia	5000	0	0	0	4264	133	211	369	209	2420	3176	774	512	260	731	163	336	1342	1377	1726	699	565	1292	232	2241	3588	701	142	832	0	0	0	173	72	29	0	26	165	652	53	858	667	1035	870	1571	835	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001050_INT	LTR	Gypsy	4626	0	0	0	0	0	0	0	0	0	0	4600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12357	18480	89	392	0	0	0	0	3024	0	0	140	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000598	DNA	DTM	2024	0	0	0	0	0	0	88	0	0	598	0	669	896	3657	2385	6377	4550	12278	17833	14024	23584	17588	22473	15260	14437	17521	8073	5540	6531	3062	2343	2128	1072	732	1137	436	688	1862	898	2400	1762	3277	5057	5517	4397	4489	2570	1001	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000231	Unknown	Unknown	0	235	114	1260	1014	577	339	52	0	0	89	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000711	DNA	DTC	803	0	0	0	0	0	0	200	0	0	172	0	0	316	87	264	182	126	0	256	213	347	244	85	113	432	207	498	134	74	187	0	187	169	282	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000422	DNA	DTC	1548	0	0	0	0	0	0	448	754	0	0	0	266	76	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00001016	DNA	DTA	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	111	0	648	0	351	913	363	700	566	655	475	574	625	979	424	391	832	103	476	462	0	273	131	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000920	MITE	DTM	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000250	Unknown	Unknown	505	0	0	0	0	86	0	1595	180	373	435	280	291	1440	1332	792	403	259	0	485	1296	933	1055	646	388	2575	1247	3602	3218	4409	2469	3069	1744	1151	252	0	858	487	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000038	Unknown	Unknown	0	0	0	270	0	397	39	394	1060	387	832	470	1309	345	558	717	692	656	808	148	733	505	246	415	0	614	0	573	218	179	132	599	408	0	102	240	0	275	0	84	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000750_LTR	LTR	Gypsy	410	0	0	0	0	0	408	0	0	0	0	0	0	401	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000009	pararetrovirus	pararetrovirus	0	0	0	0	83	0	0	478	4435	2973	11277	11745	14044	17410	17660	8378	5120	1077	1280	1259	960	1368	2247	1297	4310	658	1920	2321	2323	942	0	0	916	198	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000864_LTR	LTR	Copia	360	0	0	0	0	0	0	338	0	338	0	0	358	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000306	Unknown	Unknown	7584	262	232	141	91	0	81	104	0	88	98	344	170	0	90	438	54	516	283	152	423	8	549	850	599	502	419	291	787	285	388	470	98	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000236	Unknown	Unknown	0	0	92	39	380	0	0	0	0	516	100	392	1212	1155	393	997	54	514	1278	2381	1050	1684	1114	1864	915	1498	1166	314	188	326	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000003	Unknown	Unknown	0	69	2852	194	2305	617	1521	1182	3362	2231	4628	3466	4013	2438	1852	944	1147	1612	1337	186	1950	2014	175	426	974	128	624	535	186	185	338	629	749	298	310	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000427	DNA	DTM	2584	133	225	440	283	47	247	61	328	136	559	544	393	863	498	732	763	225	313	749	27	45	389	510	73	78	25	0	96	31	214	0	37	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000097	Unknown	Unknown	0	0	1453	1118	680	300	81	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000906_LTR	LTR	Gypsy	358	0	0	0	0	0	0	0	379	0	478	0	0	0	0	238	0	0	378	401	0	0	0	0	0	164	0	0	256	712	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000036	Unknown	Unknown	0	0	0	0	0	0	0	652	294	654	3288	2528	3446	1800	2028	1109	2453	1602	1884	990	3418	1010	1217	816	703	1589	1290	699	0	103	592	0	207	400	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000368	DNA	DTM	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	111	106	0	57	0	26	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000337	DNA	Helitron	10729	150	118	0	254	0	447	260	1174	1153	1489	2639	648	781	565	518	481	836	3071	4551	3568	1657	1565	1718	2854	284	304	661	306	438	718	0	55	159	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
